Date,PLayerID,PBreak1,PBreak2,PBreak3,PBreak4,PBreak5,PBreak6,PBreak7,PBreak8,PBreak9,PB1,PB2,PB3,PB4,PlayerName,Breakdown,CPBrea,PPerreak1,PPerreak2,PPerreak3,PPerreak4,PPerreak5,PPerreak6,PPerreak7,PPerreak8,PPerreak9,PPer1,PPer2,PPer3,PPer4,PlayerNamePer,BreakdownPer,PerCP,BAvg1,BAvg2,BAvg3,BAvg4,BAvg5,BAvg6,BAvg7,BAvg8,BAvg9,BAvgQ1,BAvgQ2,BAvgQ3,BAvgQ4,PlayerNameBAvg,BAvgQ,BAvgQCP,EVAvg1,EVAvg2,EVAvg3,EVAvg4,EVAvg5,EVAvg6,EVAvg7,EVAvg8,EVAvg9,EVAvgQ1,EVAvgQ2,EVAvgQ3,EVAvgQ4,PlayerNameEVA,EVAvgQ,EVAvgQCP
2018-04-10,545337,4,2,0,12,4,5,9,5,3,11,5,19,13,"Nolan Fontana","Pitch Breakdown","[Catcher Perspective]",4.3,2.2,0.0,13.0,4.3,5.4,9.8,5.4,3.3,12.0,5.4,20.7,14.1,"Nolan Fontana","Pitch ","[Catcher Perspective]",,,.000,.000,.000,.000,.000,.000,.500,.000,.000,.000,.000,"Nolan Fontana","Batting Avg","[Catcher Perspective]",,,,91.6,82.9,69.7,89.9,70.8,99.7,,48.0,,,"Nolan Fontana","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,643327,9,11,9,9,19,14,8,19,19,16,15,13,35,"Zack Godley","Pitch Breakdown","[Catcher Perspective]",4.6,5.6,4.6,4.6,9.7,7.1,4.1,9.7,9.7,8.2,7.7,6.6,17.9,"Zack Godley","Pitch ","[Catcher Perspective]",.000,.000,.500,.250,.000,.000,.000,.000,.000,.000,.000,.000,.000,"Zack Godley","Batting Avg","[Catcher Perspective]",41.0,86.4,104.4,55.1,59.0,72.2,60.5,80.2,59.9,49.6,85.1,83.1,,"Zack Godley","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,594835,2,0,0,0,0,1,0,0,2,3,1,2,1,"Marco Gonzales","Pitch Breakdown","[Catcher Perspective]",16.7,0.0,0.0,0.0,0.0,8.3,0.0,0.0,16.7,25.0,8.3,16.7,8.3,"Marco Gonzales","Pitch ","[Catcher Perspective]",1.000,.000,.000,.000,.000,.000,.000,.000,,,,,,"Marco Gonzales","Batting Avg","[Catcher Perspective]",100.5,,,,,,,,41.0,,,,,"Marco Gonzales","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,425844,8,11,7,12,28,24,12,17,26,16,29,26,79,"Zack Greinke","Pitch Breakdown","[Catcher Perspective]",2.7,3.7,2.4,4.1,9.5,8.1,4.1,5.8,8.8,5.4,9.8,8.8,26.8,"Zack Greinke","Pitch ","[Catcher Perspective]",.000,.000,.000,.333,.417,.375,.250,.000,.000,.000,.000,.500,.182,"Zack Greinke","Batting Avg","[Catcher Perspective]",81.6,73.4,95.4,103.2,84.2,92.1,88.6,70.9,77.9,59.3,91.1,88.7,88.9,"Zack Greinke","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,502706,1,0,0,1,0,0,0,1,0,1,0,0,0,"Derek Holland","Pitch Breakdown","[Catcher Perspective]",25.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,"Derek Holland","Pitch ","[Catcher Perspective]",,.000,.000,1.000,.000,.000,.000,,.000,,.000,.000,.000,"Derek Holland","Batting Avg","[Catcher Perspective]",,,,88.4,,,,,,,,,,"Derek Holland","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,598271,0,1,0,1,0,0,0,0,0,0,0,2,3,"Brian Johnson","Pitch Breakdown","[Catcher Perspective]",0.0,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,42.9,"Brian Johnson","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,,,"Brian Johnson","Batting Avg","[Catcher Perspective]",,80.0,,92.0,,,,,,,,,,"Brian Johnson","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,594902,2,2,2,8,8,9,3,4,9,4,5,2,15,"Ben Lively","Pitch Breakdown","[Catcher Perspective]",2.7,2.7,2.7,11.0,11.0,12.3,4.1,5.5,12.3,5.5,6.8,2.7,20.5,"Ben Lively","Pitch ","[Catcher Perspective]",.500,.000,,1.000,.250,.286,.500,.000,.000,,,,.000,"Ben Lively","Batting Avg","[Catcher Perspective]",95.6,77.5,,100.6,93.8,82.3,96.0,80.0,90.6,,,,,"Ben Lively","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,628317,1,3,8,11,18,17,2,9,14,7,5,4,48,"Kenta Maeda","Pitch Breakdown","[Catcher Perspective]",0.7,2.0,5.4,7.5,12.2,11.6,1.4,6.1,9.5,4.8,3.4,2.7,32.7,"Kenta Maeda","Pitch ","[Catcher Perspective]",,,.000,.500,.000,.000,.000,.250,.200,.000,.000,.000,.125,"Kenta Maeda","Batting Avg","[Catcher Perspective]",,,87.9,69.5,60.4,54.0,40.0,80.9,72.9,60.5,72.2,83.5,76.4,"Kenta Maeda","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,641816,2,1,1,2,4,4,1,1,5,4,2,0,6,"Tyler Mahle","Pitch Breakdown","[Catcher Perspective]",6.1,3.0,3.0,6.1,12.1,12.1,3.0,3.0,15.2,12.1,6.1,0.0,18.2,"Tyler Mahle","Pitch ","[Catcher Perspective]",.000,,,1.000,,,,.000,.000,,.000,.000,,"Tyler Mahle","Batting Avg","[Catcher Perspective]",77.2,,,94.0,,,,,73.6,,75.7,,,"Tyler Mahle","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,571927,2,3,5,5,7,11,3,4,11,7,6,5,19,"Steven Matz","Pitch Breakdown","[Catcher Perspective]",2.3,3.4,5.7,5.7,8.0,12.5,3.4,4.5,12.5,8.0,6.8,5.7,21.6,"Steven Matz","Pitch ","[Catcher Perspective]",.000,.000,.667,,.000,.000,,.000,.333,.000,.000,.000,.000,"Steven Matz","Batting Avg","[Catcher Perspective]",78.6,91.7,79.6,41.0,79.9,74.7,,100.3,81.8,88.8,,,,"Steven Matz","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,467100,8,7,14,6,20,16,8,13,17,16,20,13,39,"Ivan Nova","Pitch Breakdown","[Catcher Perspective]",4.1,3.6,7.1,3.0,10.2,8.1,4.1,6.6,8.6,8.1,10.2,6.6,19.8,"Ivan Nova","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,.000,.000,.200,.000,.000,.000,.000,.000,"Ivan Nova","Batting Avg","[Catcher Perspective]",71.8,87.7,,88.3,87.7,,41.0,53.2,48.6,64.5,69.0,42.9,63.9,"Ivan Nova","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,543606,0,2,1,0,0,1,0,0,0,2,1,0,2,"Jake Odorizzi","Pitch Breakdown","[Catcher Perspective]",0.0,22.2,11.1,0.0,0.0,11.1,0.0,0.0,0.0,22.2,11.1,0.0,22.2,"Jake Odorizzi","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,,.000,.000,.000,,1.000,.000,,"Jake Odorizzi","Batting Avg","[Catcher Perspective]",,91.5,96.0,,,,,,,41.0,86.9,,,"Jake Odorizzi","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,596071,3,0,0,7,6,2,3,4,3,7,0,11,4,"Dillon Peters","Pitch Breakdown","[Catcher Perspective]",6.0,0.0,0.0,14.0,12.0,4.0,6.0,8.0,6.0,14.0,0.0,22.0,8.0,"Dillon Peters","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,,,.000,,,.000,.000,,"Dillon Peters","Batting Avg","[Catcher Perspective]",,,,,66.8,41.0,,,,,,,41.0,"Dillon Peters","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,461865,67,73,52,90,96,80,74,86,63,180,110,190,169,"Andrew Romine","Pitch Breakdown","[Catcher Perspective]",5.0,5.5,3.9,6.8,7.2,6.0,5.6,6.5,4.7,13.5,8.3,14.3,12.7,"Andrew Romine","Pitch ","[Catcher Perspective]",.250,.154,.444,.270,.250,.167,.208,.355,.345,.214,.000,.111,.143,"Andrew Romine","Batting Avg","[Catcher Perspective]",70.3,90.6,81.3,89.9,85.3,80.0,81.5,90.7,83.7,84.3,69.6,74.9,76.8,"Andrew Romine","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,519242,2,0,0,1,0,0,0,1,0,2,0,4,2,"Chris Sale","Pitch Breakdown","[Catcher Perspective]",16.7,0.0,0.0,8.3,0.0,0.0,0.0,8.3,0.0,16.7,0.0,33.3,16.7,"Chris Sale","Pitch ","[Catcher Perspective]",,.000,.000,,.000,.000,.000,.000,.000,,.000,1.000,.000,"Chris Sale","Batting Avg","[Catcher Perspective]",,,,,,,,104.6,,,,89.4,,"Chris Sale","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,527054,7,7,12,8,20,22,15,14,20,11,29,12,54,"Julio Teheran","Pitch Breakdown","[Catcher Perspective]",3.0,3.0,5.2,3.5,8.7,9.5,6.5,6.1,8.7,4.8,12.6,5.2,23.4,"Julio Teheran","Pitch ","[Catcher Perspective]",.667,.500,.500,.500,.286,.111,.000,.000,.000,.000,.000,.000,.000,"Julio Teheran","Batting Avg","[Catcher Perspective]",72.9,73.6,74.6,83.0,73.2,75.6,90.1,57.9,64.2,52.8,69.2,85.0,63.9,"Julio Teheran","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,592866,8,8,9,8,18,20,4,8,19,11,17,8,36,"Trevor Williams","Pitch Breakdown","[Catcher Perspective]",4.6,4.6,5.2,4.6,10.3,11.5,2.3,4.6,10.9,6.3,9.8,4.6,20.7,"Trevor Williams","Pitch ","[Catcher Perspective]",.000,.000,,.000,.200,.000,.000,.167,.000,.000,.000,.000,.000,"Trevor Williams","Batting Avg","[Catcher Perspective]",68.5,56.7,41.0,90.7,93.4,77.1,41.0,83.8,62.2,74.6,66.7,82.3,66.3,"Trevor Williams","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,453562,6,10,7,19,26,19,12,27,23,18,6,21,65,"Jake Arrieta","Pitch Breakdown","[Catcher Perspective]",2.3,3.9,2.7,7.3,10.0,7.3,4.6,10.4,8.9,6.9,2.3,8.1,25.1,"Jake Arrieta","Pitch ","[Catcher Perspective]",.000,.000,.000,.222,.000,.500,.500,.167,.143,.000,.000,.250,.000,"Jake Arrieta","Batting Avg","[Catcher Perspective]",81.5,,,81.2,80.2,86.2,71.2,94.0,67.0,64.2,,98.2,68.0,"Jake Arrieta","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,572750,3,2,2,8,6,8,3,9,5,4,4,3,18,"Eddie Butler","Pitch Breakdown","[Catcher Perspective]",4.0,2.7,2.7,10.7,8.0,10.7,4.0,12.0,6.7,5.3,5.3,4.0,24.0,"Eddie Butler","Pitch ","[Catcher Perspective]",,,,.333,.000,.000,,.000,.000,.000,.000,,.000,"Eddie Butler","Batting Avg","[Catcher Perspective]",,,,77.6,81.3,61.5,,79.9,67.7,57.7,,41.0,,"Eddie Butler","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,596847,9,2,2,4,4,1,1,6,5,15,3,18,10,"Ji-Man Choi","Pitch Breakdown","[Catcher Perspective]",11.3,2.5,2.5,5.0,5.0,1.3,1.3,7.5,6.3,18.8,3.8,22.5,12.5,"Ji-Man Choi","Pitch ","[Catcher Perspective]",.000,1.000,1.000,.000,1.000,,,.000,.000,.000,,.000,,"Ji-Man Choi","Batting Avg","[Catcher Perspective]",87.3,111.9,103.1,92.8,108.4,,,97.4,72.0,,,75.6,,"Ji-Man Choi","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,607229,8,8,11,16,21,11,3,8,12,10,18,14,33,"Robert Gsellman","Pitch Breakdown","[Catcher Perspective]",4.6,4.6,6.4,9.2,12.1,6.4,1.7,4.6,6.9,5.8,10.4,8.1,19.1,"Robert Gsellman","Pitch ","[Catcher Perspective]",.000,.000,.000,.333,.250,.000,.000,.500,.000,,.000,.000,.000,"Robert Gsellman","Batting Avg","[Catcher Perspective]",68.3,65.3,100.2,84.5,92.1,72.7,97.0,65.7,41.0,,,,,"Robert Gsellman","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,623352,1,0,2,1,2,2,0,0,0,5,1,4,1,"Josh Hader","Pitch Breakdown","[Catcher Perspective]",5.3,0.0,10.5,5.3,10.5,10.5,0.0,0.0,0.0,26.3,5.3,21.1,5.3,"Josh Hader","Pitch ","[Catcher Perspective]",.000,.000,,.000,.000,,.000,.000,.000,,.000,,,"Josh Hader","Batting Avg","[Catcher Perspective]",,,,70.6,80.0,,,,,,,,,"Josh Hader","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,641771,8,10,8,18,14,20,4,16,13,14,11,9,43,"Chad Kuhl","Pitch Breakdown","[Catcher Perspective]",4.3,5.3,4.3,9.6,7.4,10.6,2.1,8.5,6.9,7.4,5.9,4.8,22.9,"Chad Kuhl","Pitch ","[Catcher Perspective]",.000,.000,.000,.222,.333,.000,.000,.000,.333,.000,.000,.500,.000,"Chad Kuhl","Batting Avg","[Catcher Perspective]",71.9,94.1,87.8,81.9,85.2,64.9,82.9,,68.3,62.9,,60.7,,"Chad Kuhl","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,458681,16,9,4,17,17,26,19,14,12,20,23,21,36,"Lance Lynn","Pitch Breakdown","[Catcher Perspective]",6.8,3.8,1.7,7.3,7.3,11.1,8.1,6.0,5.1,8.5,9.8,9.0,15.4,"Lance Lynn","Pitch ","[Catcher Perspective]",1.000,.000,.000,.000,.200,.500,.000,.000,.000,.000,.000,.000,.000,"Lance Lynn","Batting Avg","[Catcher Perspective]",61.0,82.3,80.0,64.6,84.7,84.6,73.1,74.0,77.7,62.9,,82.9,55.3,"Lance Lynn","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,606131,3,7,4,10,15,21,3,16,15,6,11,21,25,"Luis Perdomo","Pitch Breakdown","[Catcher Perspective]",1.9,4.5,2.5,6.4,9.6,13.4,1.9,10.2,9.6,3.8,7.0,13.4,15.9,"Luis Perdomo","Pitch ","[Catcher Perspective]",,.000,.000,.333,.250,.000,.000,.000,.250,.000,,.100,.000,"Luis Perdomo","Batting Avg","[Catcher Perspective]",,92.6,66.6,77.2,68.4,65.5,34.4,66.5,81.5,80.0,41.0,80.3,,"Luis Perdomo","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,477569,0,0,2,1,1,1,0,0,0,0,0,0,2,"Fernando Salas","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,28.6,14.3,14.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,28.6,"Fernando Salas","Pitch ","[Catcher Perspective]",.000,.000,,,1.000,,.000,.000,.000,.000,.000,.000,.000,"Fernando Salas","Batting Avg","[Catcher Perspective]",,,,,82.6,,,,,,,,,"Fernando Salas","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,434671,0,0,0,0,1,1,0,0,0,1,0,0,2,"Anibal Sanchez","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0,"Anibal Sanchez","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,,.000,.000,.000,.000,.000,.000,.000,"Anibal Sanchez","Batting Avg","[Catcher Perspective]",,,,,,,,,,54.0,,,,"Anibal Sanchez","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,622608,5,12,7,7,11,5,3,6,8,4,13,4,35,"Antonio Senzatela","Pitch Breakdown","[Catcher Perspective]",4.2,10.0,5.8,5.8,9.2,4.2,2.5,5.0,6.7,3.3,10.8,3.3,29.2,"Antonio Senzatela","Pitch ","[Catcher Perspective]",.333,.333,.000,.333,.000,.000,.000,.500,.000,,.000,.000,.000,"Antonio Senzatela","Batting Avg","[Catcher Perspective]",72.4,58.6,,70.3,61.6,,41.0,98.2,,41.0,80.5,,41.0,"Antonio Senzatela","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,622097,1,5,2,1,3,3,0,5,7,1,3,2,13,"Jake Thompson","Pitch Breakdown","[Catcher Perspective]",2.2,10.9,4.3,2.2,6.5,6.5,0.0,10.9,15.2,2.2,6.5,4.3,28.3,"Jake Thompson","Pitch ","[Catcher Perspective]",,.333,,,.000,.000,.000,.000,.500,,,.000,.000,"Jake Thompson","Batting Avg","[Catcher Perspective]",41.0,89.4,,,79.3,94.5,,68.2,99.6,,,,,"Jake Thompson","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,425794,1,8,7,7,12,14,5,14,14,4,11,7,49,"Adam Wainwright","Pitch Breakdown","[Catcher Perspective]",0.7,5.2,4.6,4.6,7.8,9.2,3.3,9.2,9.2,2.6,7.2,4.6,32.0,"Adam Wainwright","Pitch ","[Catcher Perspective]",.000,.333,.333,.333,.250,.250,.000,.429,.200,,.000,,.200,"Adam Wainwright","Batting Avg","[Catcher Perspective]",61.7,55.3,63.5,76.5,86.3,72.0,41.0,80.4,77.7,,65.1,,90.4,"Adam Wainwright","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,518397,0,0,0,2,3,1,1,1,0,1,1,3,0,"Scott Alexander","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,15.4,23.1,7.7,7.7,7.7,0.0,7.7,7.7,23.1,0.0,"Scott Alexander","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,.000,.000,,.000,,,,.000,"Scott Alexander","Batting Avg","[Catcher Perspective]",,,,67.1,,81.6,,,,,,,,"Scott Alexander","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,520980,0,0,2,0,1,0,0,0,2,0,2,0,1,"Pedro Baez","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,25.0,0.0,25.0,0.0,12.5,"Pedro Baez","Pitch ","[Catcher Perspective]",.000,.000,,.000,,.000,.000,.000,.000,.000,,.000,,"Pedro Baez","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,606930,0,0,0,2,0,0,0,0,0,0,0,1,3,"Jacob Barnes","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,50.0,"Jacob Barnes","Pitch ","[Catcher Perspective]",.000,.000,.000,,.000,.000,.000,.000,.000,.000,.000,,,"Jacob Barnes","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,607457,0,0,0,1,0,2,0,0,0,0,0,0,0,"Kyle Barraclough","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,33.3,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kyle Barraclough","Pitch ","[Catcher Perspective]",.000,.000,.000,,.000,.000,.000,.000,.000,.000,.000,.000,.000,"Kyle Barraclough","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,621199,0,0,0,0,0,1,0,0,1,0,0,0,0,"Matt Bowman","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,"Matt Bowman","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,,.000,.000,,.000,.000,.000,.000,"Matt Bowman","Batting Avg","[Catcher Perspective]",,,,,,,,,41.0,,,,,"Matt Bowman","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,605151,0,0,1,2,1,1,1,3,2,0,0,2,2,"Archie Bradley","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,6.7,13.3,6.7,6.7,6.7,20.0,13.3,0.0,0.0,13.3,13.3,"Archie Bradley","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,.000,,1.000,,.000,.000,,,"Archie Bradley","Batting Avg","[Catcher Perspective]",,,93.3,,,,,104.4,,,,,,"Archie Bradley","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,605154,0,0,1,0,0,0,0,1,0,1,0,0,0,"John Brebbia","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,"John Brebbia","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,.000,.000,,.000,,.000,.000,.000,"John Brebbia","Batting Avg","[Catcher Perspective]",,,65.9,,,,,,,,,,,"John Brebbia","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,592169,1,2,0,0,1,2,1,0,2,0,4,1,3,"Austin Brice","Pitch Breakdown","[Catcher Perspective]",5.9,11.8,0.0,0.0,5.9,11.8,5.9,0.0,11.8,0.0,23.5,5.9,17.6,"Austin Brice","Pitch ","[Catcher Perspective]",.000,,.000,.000,.000,.000,,.000,,.000,,,.000,"Austin Brice","Batting Avg","[Catcher Perspective]",,,,,80.7,,,,,,,,87.2,"Austin Brice","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,446399,0,1,0,0,0,2,0,1,0,1,0,0,1,"Brett Cecil","Pitch Breakdown","[Catcher Perspective]",0.0,16.7,0.0,0.0,0.0,33.3,0.0,16.7,0.0,16.7,0.0,0.0,16.7,"Brett Cecil","Pitch ","[Catcher Perspective]",.000,,.000,.000,.000,.000,.000,,.000,,.000,.000,,"Brett Cecil","Batting Avg","[Catcher Perspective]",,,,,,93.1,,,,,,,,"Brett Cecil","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,407822,0,0,0,1,1,0,0,0,0,0,0,0,0,"Jorge De La Rosa","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jorge De La Rosa","Pitch ","[Catcher Perspective]",.000,.000,.000,,,.000,.000,.000,.000,.000,.000,.000,.000,"Jorge De La Rosa","Batting Avg","[Catcher Perspective]",,,,41.0,41.0,,,,,,,,,"Jorge De La Rosa","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,621242,0,2,0,0,1,0,0,0,0,0,2,0,0,"Edwin Diaz","Pitch Breakdown","[Catcher Perspective]",0.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,"Edwin Diaz","Pitch ","[Catcher Perspective]",.000,,.000,.000,.000,.000,.000,.000,.000,.000,,.000,.000,"Edwin Diaz","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,488846,2,0,0,3,2,0,0,2,0,1,0,1,1,"Brian Duensing","Pitch Breakdown","[Catcher Perspective]",16.7,0.0,0.0,25.0,16.7,0.0,0.0,16.7,0.0,8.3,0.0,8.3,8.3,"Brian Duensing","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,.000,.000,,.000,,.000,.000,,"Brian Duensing","Batting Avg","[Catcher Perspective]",,,,94.6,,,,,,,,,,"Brian Duensing","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,605218,0,0,0,0,2,1,0,0,0,0,0,0,0,"Carl Edwards Jr.","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Carl Edwards Jr.","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,.000,.000,.000,.000,.000,.000,.000,.000,"Carl Edwards Jr.","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,544727,0,0,0,0,0,1,0,1,0,0,0,1,0,"Jeurys Familia","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,33.3,0.0,"Jeurys Familia","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,,.000,,.000,.000,.000,.000,.000,"Jeurys Familia","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,593140,0,0,1,0,2,0,0,0,0,0,0,0,1,"Michael Feliz","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"Michael Feliz","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,.000,.000,.000,.000,.000,.000,.000,,"Michael Feliz","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,452095,43,71,46,69,101,130,55,83,98,94,125,133,381,"Tyler Flowers","Pitch Breakdown","[Catcher Perspective]",3.0,5.0,3.2,4.8,7.1,9.1,3.8,5.8,6.9,6.6,8.7,9.3,26.7,"Tyler Flowers","Pitch ","[Catcher Perspective]",.200,.263,.235,.400,.408,.378,.316,.226,.229,.000,.333,.125,.132,"Tyler Flowers","Batting Avg","[Catcher Perspective]",83.4,93.4,94.1,83.6,93.0,94.7,90.9,93.3,88.7,78.7,91.8,80.7,80.0,"Tyler Flowers","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,518693,0,1,0,0,1,3,0,0,1,1,0,1,0,"Sam Freeman","Pitch Breakdown","[Catcher Perspective]",0.0,12.5,0.0,0.0,12.5,37.5,0.0,0.0,12.5,12.5,0.0,12.5,0.0,"Sam Freeman","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,,.000,.000,.000,,.000,,.000,"Sam Freeman","Batting Avg","[Catcher Perspective]",,82.1,,,,,,,,,,,,"Sam Freeman","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,451596,0,0,0,0,1,3,1,0,0,1,1,0,1,"Yovani Gallardo","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,0.0,0.0,12.5,37.5,12.5,0.0,0.0,12.5,12.5,0.0,12.5,"Yovani Gallardo","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,,.500,,.000,.000,,,.000,,"Yovani Gallardo","Batting Avg","[Catcher Perspective]",,,,,,96.4,,,,,,,,"Yovani Gallardo","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,607237,5,3,8,2,8,2,1,7,6,3,10,5,14,"Amir Garrett","Pitch Breakdown","[Catcher Perspective]",6.8,4.1,10.8,2.7,10.8,2.7,1.4,9.5,8.1,4.1,13.5,6.8,18.9,"Amir Garrett","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.000,,,.000,,,.000,,.250,"Amir Garrett","Batting Avg","[Catcher Perspective]",64.4,,60.5,65.8,79.9,41.0,,,,,41.0,41.0,84.7,"Amir Garrett","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,518715,0,0,1,1,0,1,0,0,1,0,0,1,2,"Cory Gearrin","Pitch Breakdown","[Catcher Perspective]",0.0,0.0,14.3,14.3,0.0,14.3,0.0,0.0,14.3,0.0,0.0,14.3,28.6,"Cory Gearrin","Pitch ","[Catcher Perspective]",.000,.000,,,.000,,.000,.000,,.000,.000,.000,.000,"Cory Gearrin","Batting Avg","[Catcher Perspective]",,,,,,,,,,,,,,,,
2018-04-10,607192,5,3,1,4,4,4,6,5,4,15,0,22,9,"Tyler Glasnow","Pitch Breakdown","[Catcher Perspective]",6.1,3.7,1.2,4.9,4.9,4.9,7.3,6.1,4.9,18.3,0.0,26.8,11.0,"Tyler Glasnow","Pitch ","[Catcher Perspective]",,1.000,.000,.000,1.000,1.000,.000,.000,.000,.000,.000,.250,.500,"Tyler Glasnow","Batting Avg","[Catcher Perspective]",,101.9,,,81.8,53.6,94.3,70.8,39.6,,,74.8,71.4,"Tyler Glasnow","Exit Velocity Against","[Catcher Perspective]"
